,categoryId,retailerId,category,categories,productId,sku,name,description,brand,price,prev_price,price_unit,unit,price_unit_0,price_unit_1
1233,190ddfee-a2bc-46e9-ac91-c73a03a2d1aa,30535,Canned Pasta,Grocery/Pantry/Canned & Packaged/Canned Pasta,00064144043156,00064144043156,Chef Boyardee - Pasta - Beef Ravioli,Beef ravioli in a hearty tomato & meat sauce. No preservatives.,Chef Boyardee,2.49,,$0.59/100g,gram,0.59,100
1234,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00062639329594,00062639329594,Western Family - Chicken Broth 25% Less Sodium,25% Less Sodium than our Regular Ready to Use Broth. Natural Flavours Fat Free.,Western Family,1.69,2.29,$0.18/100ml,millilitre,0.18,100ml
1235,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00068400001539,00068400001539,Oxo - Chicken In A Mug,"Bouillon, or stock, is the strained liquid from a broth made with vegetables or meat. Bouillon contain compressed, dehydrated bouillon, and must be dissolved in hot liquid before use. Use bouillon as a base for soups and sauces, and to add flavor to various dishes.",Oxo,4.79,,$2.13/100g,gram,2.13,100
1236,23eee9d3-132f-4c51-b98f-575c6f5c7564,31412,Asian Rice & Noodles,Grocery/International Foods/Asian/Asian Rice & Noodles,00058458330071,00058458330071,Diamond - Dong-Guan Rice Stick,It has a fine texture and is delicious served with meat or seafood.,Diamond,2.29,,$0.57/100g,gram,0.57,100
1237,313d8f0e-c8b1-4eff-92f8-e9008a01c200,30680,Skillet Dinners,"Grocery/Pantry/Pasta, Sauces & Grains/Skillet Dinners",00065633071568,00065633071568,Hamburger Helper - Lasagna,Includes Pasta and Sauce Mix. Just Add Ground Beef.,Hamburger Helper,2.99,,$1.36/100g,gram,1.36,100
1238,497d0ff1-0f91-4b13-9396-97d764d8fe44,31368,Kitchen Gadgets & Utensils,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Kitchen Gadgets & Utensils",00028901058982,00028901058982,Norpro - Stainless Steel Baster,"Prior to baking or grilling, attach the needle included to inject & infuse flavorful juices into your roasts & cuts of meat. Measures: 11"" x 2"" x 2"" / 28cm x 5cm x 5cm.",Norpro,19.49,,,each,,
1239,5fe3a382-2457-4a15-ac52-35f87f9ec986,30380,Flour,Grocery/Pantry/Baking Goods/Flour & Baking Needs/Flour,00039978002129,00039978002129,Bobs Red Mill - Vital Wheat Gluten Flour,"Bake bread with a lighter crumb and greater volume by adding vital wheat gluten. Helpful for bread made with whole grain flours. Its also the exxential ingredient for seitan, a vegan meat substitute. Non gmo.",Bobs Red Mill,14.99,,$2.64/100g,gram,2.64,100
1240,817b1fbd-8bc5-4464-bc72-f334c718ae1b,30741,Packaged Deli Ham & Pork,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Ham & Pork,00060085051564,00060085051564,San Daniele - Smoked Prosciutto Speck Sliced,"Made according to old-world tradition, San Daniele is the #1 Prosciutto Brand in Canada. This product bursts with the classic flavour, unique fragrance & naturally rosy colour only time can achieve.<br />",San Daniele,6.99,7.49,$6.99/100g,gram,6.99,100
1241,ddc2a569-71e2-4207-a6f2-a228d72c9cab,30639,J-R Spices,"Grocery/Pantry/Herbs, Spices & Seasonings/Spices/J-R Spices",00089836192240,00089836192240,Simply Organic - Cayenne Pepper,"Certified Organic by QAI. Kosher. This colorful, ground chili pepper will turn up the heat and color in your cooking. an easy way to perk up stir-fries, soups, stews, grain, meat or vegetable recipes.",Simply Organic,7.89,,$11.11/100g,gram,11.11,100
1242,04e45476-9719-4c3f-93ef-97d08eb000aa,31355,Cookware,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Cookware",00028901520182,00028901520182,Norpro - Silicone Baste/Pastry Brush - Red,"The secret to beautiful & flavorful roasts or grilling meats - served moist & golden brown, is basting. Ideal for egg washing pastry. Measures: 9"" x 2"" x .75"" / 23cm x 5cm x 2cm.",Norpro,9.99,,,each,,
1243,45513af5-2000-4fb1-97d1-9a30aba24c24,31429,Rice,Grocery/International Foods/Indian & Middle Eastern/Rice,00062639333898,00062639333898,Sundar - Red Whole Lentils,"A Mild, Earthy Flavor and Soft Texture. Whole Red Lentils are Tiny Lens-Shaped Pulses Which Have Traditionally Been Used as a Meat Substitute. Also  a Staple food in South Asian Cultures.",Sundar,3.89,,$0.43/100g,gram,0.43,100
1244,e0059e00-ec00-4a89-a542-eca7802a3061,30740,Packaged Deli Chicken,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Chicken,00063100254728,00063100254728,Main Street Deli - Smoked & Seasoned Chicken Breast,"Create a hearty sandwich or wrap with Main Street Deli Smoked & Seasoned Chicken Breast. Made in Canada, this sliced deli meat has been crafted from our quality cuts of smoked chicken breast that has been seasoned with a blend of spices for bold flavour. An excellent source of protein, this gluten-free lunch meat offers rich, delicious taste that both kids and grown-ups love. A brand of Maple Leaf Foods, Main Street Deli is proud to be a part of feeding millions of Canadians, every single day.",Main Street Deli,5.0,,$2.00/100g,gram,2.00,100
1245,34b18888-6b82-4904-874f-a840120f746a,30551,Canned Turkey,Grocery/Pantry/Canned & Packaged/Meats/Canned Turkey,00063100231538,00063100231538,Maple Leaf - Flakes of Turkey Less Salt,"Make delicious sandwiches and salads with Flakes of Turkey with Less Salt by Maple Leaf. Made with our quality cuts of turkey, this convenient canned turkey meat is shelf-stable, so you never have to worry about spoilage. This lower-salt canned meat offers the same delicious flavour as Flakes of Turkey by Maple Leaf, but with 25 percent less salt. This versatile shredded turkey is a great addition to soups, and can be used as a sandwich filling, in salads, or in a wide variety of other meals.",Maple Leaf,4.49,,$2.88/100g,gram,2.88,100
1246,00b1b658-a6bc-440f-a8cd-fca13e190be3,30790,Party Platters,Grocery/Deli & Ready Made Meals/Party Platters,00250515000006,00250515000006,Save-On-Foods - Deluxe Wrap Tray Medium- Serves 10-15,"48 hour prep time required for trays. Limit 10 per order. 2 x Ham & Swiss, 2 x Egg Salad, 2 x Roast Beef & Cheddar, 2 x Vegetarian, 2 x Turkey & Cranberry.",Save-On-Foods,39.99,39.99,,each,,
1247,1408ea6a-058d-483c-ae53-4b4ed0b24667,31295,Dog Treats & Rawhide,Grocery/Pet Care/Dog/Dog Treats & Rawhide,00871802007739,00871802007739,Milk-Bone - Gravy Bones,4 Gravy Basted Meat & Chicken Flavours Dog Snacks for all Sizes. 12 Vitamins & Minerals.,Milk-Bone,5.49,,$0.73/100g,gram,0.73,100
1248,e9dfed41-2295-40b8-99da-3bab83455edc,30743,Packaged Deli Bologna & Pastrami,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Bologna & Pastrami,00062000000282,00062000000282,Schneiders - Blue Ribbon Classic Bologna,"Enjoy a flavourful sandwich with Schneiders Blue Ribbon Classic Bologna. Created using our signature recipe, these premium bologna slices are crafted from our premium cuts of meat finely ground and seasoned with a mild blend of spices for velvety texture and savoury taste. Since 1890, Schneiders Foods has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old.",Schneiders,8.99,,$1.80/100g,gram,1.80,100
1249,04e45476-9719-4c3f-93ef-97d08eb000aa,31355,Cookware,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Cookware",00028901019334,00028901019334,Norpro - Stainless Steel Skewers 12in,"Set of 6. These flat, wide skewers look, cook & work better than the rest. Chunks of beef or pork, fish, even vegetables, like tomatoes, mushrooms won't slip or spin. Cut veggies for display only.",Norpro,13.49,,,each,,
1250,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00062639329587,00062639329587,Western Family - Chicken Broth,Ready to Use. Natural Flavours. Fat Free.,Western Family,1.69,2.29,$0.18/100ml,millilitre,0.18,100ml
1251,f46e486a-2b8f-4ba9-af62-2d7853050429,31291,Wet Cat Food,Grocery/Pet Care/Cat/Wet Cat Food,00055800105721,00055800105721,"Friskies - Wet Cat Food, Poultry Lovers Variety Pack",100% complete and balanced nutrition for adult cats. Delightful wet cat food meals made with real meat or seafood. Wide variety of flavours and formats to meet your cat's needs. Essential vitamins and minerals help support her health,Friskies,9.99,10.99,$0.83 each,each,0.83 ,
1252,04e45476-9719-4c3f-93ef-97d08eb000aa,31355,Cookware,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Cookware",00028901009427,00028901009427,Norpro - Unbleached Natural Cotton Twine,"Measures: 3"" x 2.5"" x 2.5"" / 7.5cm x 6cm x 6cm. Truss or tie up a turkey, roast and other poultry or meats to prepare for cooking rotisserie, oven or grilling. Just keep away from open flame.",Norpro,6.99,,,each,,
1253,00b1b658-a6bc-440f-a8cd-fca13e190be3,30790,Party Platters,Grocery/Deli & Ready Made Meals/Party Platters,00258226000001,00258226000001,Save-On-Foods - Deluxe Wrap Tray Small- Serves 5-10,"48 hour prep time required for trays. Limit 10 per order. 1 x Ham & Swiss, 1x Egg Salad, 1 x Roast Beef & Cheddar, 1 x Vegetarian, 2 x Turkey & Cranberry.",Save-On-Foods,26.99,26.99,,each,,
1254,734d0047-8103-458f-88d5-cda0425d3189,30661,All Other Pastas,"Grocery/Pantry/Pasta, Sauces & Grains/Pasta & Noodles/All Other Pastas",00039978002587,00039978002587,Bobs Red Mill - Golden Couscous,"Couscous is a tratitional North African and Middle Eastern pasta made from coarsely ground pre cooked semolina. These tiny little balls of pasta are ready to eat in just 5 minutes, making couscous convenient and delicious.. use it as a bed for stew, meat or vegetables, or top with your favourite pasta sauce.",Bobs Red Mill,9.69,,$1.43/100g,gram,1.43,100
1255,4fdf3e94-96c6-42ae-bcc5-64ee80c516de,30563,Chicken Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Chicken Soup,00063211012514,00063211012514,Campbell's - Chicken Noodle Soup,"Made with delicious & comforting chicken broth, enriched egg noodles & chicken meat with no antibiotics. Ready to heat & serve.",Campbell's,2.29,,$0.81/100ml,millilitre,0.81,100ml
1256,49ab8973-a4be-442a-a0dd-d47cfd2cd2f1,30739,Packaged Deli Turkey,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Turkey,00065843832034,00065843832034,Lilydale - Oven Roasted Turkey Breast Strips,"Do you know how long it takes to cook a turkey? Yeah,too long! They've done the hard work for you. Fully cooked, seasoned & carved from rich, premium Canadian turkey. No Nitrites.",Lilydale,12.29,,$4.10/100g,gram,4.10,100
1257,15f77c00-5782-40c3-95c1-6b4310986911,30609,Peanut Butter & Nut Spreads,Grocery/Pantry/Condiments & Toppings/Peanut Butter & Nut Spreads,00881366002408,00881366002408,Halvana - Tahini Squeeze Classic,"Squeeze on Everything! A delicious and smooth one ingredient superfood made from fire roasted stone ground sesame seeds. Use generously on all food to enhance flavour and nutrients to salads, roasted veggies, sandwiches, grilled meats/fish and pasta.",Halvana,8.99,,$3.00/100ml,millilitre,3.00,100ml
1258,04e45476-9719-4c3f-93ef-97d08eb000aa,31355,Cookware,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Cookware",00028901013370,00028901013370,Norpro - Stainless Steel Silicone Solid Turner,"Perfect for flipping eggs, pancakes, sandwiches, patties, sauted meat and veggies. Ideal for stir-fry! Soft enough to bend to scrape bottom of pans, yet firm enough to lift up fish and eggs.",Norpro,19.99,,,each,,
1259,68e65ba4-c384-4bf8-b30b-d19a864842a3,30640,S-Z Spices,"Grocery/Pantry/Herbs, Spices & Seasonings/Spices/S-Z Spices",00066200001773,00066200001773,Mccormick - Sage Leaves,"We source the silver-gray leavs of the sage plant from the mountainous region of Albania, where the growing conditions contribute to the herb's distinctive flavor and aroma. Use McCormick Sage Leaves to add robust flavor to soups, stews, pot roast and meat loaf.",Mccormick,6.29,,$89.86/100g,gram,89.86,100
1260,313d8f0e-c8b1-4eff-92f8-e9008a01c200,30680,Skillet Dinners,"Grocery/Pantry/Pasta, Sauces & Grains/Skillet Dinners",00065633071087,00065633071087,Hamburger Helper - Cheesy Italian,Noodles and Seasoning Mix Included. Just Add Ground Beef.,Hamburger Helper,2.99,,$1.51/100g,gram,1.51,100
1261,f46e486a-2b8f-4ba9-af62-2d7853050429,31291,Wet Cat Food,Grocery/Pet Care/Cat/Wet Cat Food,00055800004321,00055800004321,"Fancy Feast - Medleys Wet Cat Food, Chicken Primavera","100% complete, balanced nutrition.Delicate cuts of real white meat chicken, Accented with garden veggies and greens in a classic sauce. Each entree is prepared with inspired combinations of ingredients. Easy to open pull tab can.",Fancy Feast,1.19,,$1.40/100g,gram,1.40,100
1262,340bca51-4070-40c6-ae6d-f280c86ad78f,30638,A-I Spices,"Grocery/Pantry/Herbs, Spices & Seasonings/Spices/A-I Spices",00066200001629,00066200001629,Mccormick - Bay Leaves,"McCormick hand-selects its bay leaves from Turkish-grown bay trees, a member of the laurel family. Indispensable to most cuisines, especially French, Mediterranean and Indian, they add robust flavor all kinds of meat and vegetable dishes, soups and sauces.",Mccormick,6.29,,$125.80/100g,gram,125.80,100
1263,fb8788de-d60d-47a6-8269-70deb28ecff6,31297,Wet Dog Food,Grocery/Pet Care/Dog/Wet Dog Food,00058496224011,00058496224011,Cesar - Entrees Dog Food Grilled Chicken Porterhouse Steak,12X100 g Servings of Tender cuts of real meat or poultry simmered in a flavourful sauce . 6 Cans of Grilled Chicken Flavour  and 6 Cans of Porterhouse Steak Flavour.   Devoted to Small Dogs.,Cesar,18.99,,$1.58 each,each,1.58 ,
1264,49f1115e-31b6-4cf5-a811-347e0a4beae2,31437,Mexican Seasonings & Sauces,Grocery/International Foods/Latin & Mexican/Mexican Seasonings & Sauces,00604183121707,00604183121707,Frontera - Taco Skillet Sauce Texas Original,Seasoning For Ground Beef with Mild Red Chile+Cumin. Ready in 10 Minutes.,Frontera,4.79,,$2.12/100g,gram,2.12,100
1265,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00063211148114,00063211148114,Campbell's - Chicken Broth 30% Less Sodium,Ready To Use 30% Less Sodium than our Regular. No Artificial Colours or Flavours. Fat Free.,Campbell's,2.99,,$0.33/100ml,millilitre,0.33,100ml
1266,20827b09-f5f8-44aa-ad90-f114728a4d4f,31296,Dry Dog Food,Grocery/Pet Care/Dog/Dry Dog Food,00055800249890,00055800249890,"Purina ONE Smartblend - Dry Dog Food, Small Breed","<table border=""0"" cellpadding=""0"" cellspacing=""0""><tbody><tr><td>Dry dog food with real beef, the #1 ingredient. Bite-sized kibbles for your small dog help give your dog a radiant coat and healthy skin.</td></tr></tbody></table>",Purina ONE Smartblend,11.99,12.99,$0.66/100g,gram,0.66,100
1267,93013afa-806e-4901-9b89-f1ee5af58f1a,30744,Packaged Deli Salami & Pepperoni,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Salami & Pepperoni,00064359111862,00064359111862,Freybe - Pepper Salami,"Gluten Free, A Tradition of Finely Crafted Taste.",Freybe,7.99,,$6.39/100g,gram,6.39,100
1268,928b786f-6b2b-4cb4-9c84-894239b4af57,30552,Canned Ham,Grocery/Pantry/Canned & Packaged/Meats/Canned Ham,00037600156509,00037600156509,Spam - Tocino Flavoured,Fully Coocked Lunchon Meat. It Has the Right Mixtures of Sweet and meaty to Satisfy Your Craving for Filipino Cuisine.,Spam,5.99,,$1.76/100g,gram,1.76,100
1269,b96b4622-28a0-41c1-9860-c3d5321afb27,30620,Marinates & Rub,Grocery/Pantry/Marinates & Sauces/Marinates & Rub,00066200010164,00066200010164,Club House - La Grille Teriyaki Marinade,"30 Minutes Marinade. Soy Sauce, Sherry Wine and Ginger with a Splash of Pineapple Juice.Suggested Uses: Pour Marinade over Pierced Meat, Fish, Chicken or Vegetables.",Club House,4.99,,$1.43/100ml,millilitre,1.43,100ml
1270,49ab8973-a4be-442a-a0dd-d47cfd2cd2f1,30739,Packaged Deli Turkey,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Turkey,00065843935148,00065843935148,Lilydale - Carved Turkey Breast,"Fully cooked, seasoned & carved from rich, premium Canadian turkey breast. Excellent source of protein.",Lilydale,12.99,,$4.33/100g,gram,4.33,100
1271,b96b4622-28a0-41c1-9860-c3d5321afb27,30620,Marinates & Rub,Grocery/Pantry/Marinates & Sauces/Marinates & Rub,00711381033913,00711381033913,Stonewall Kitchen - Curried Mango Sauce,"This versatile Curried Mango Grille Sauce adds a savory flavor enhanced by mellow, sweet mango, to grilled vegetables and meats. Great when used as a dipping sauce for shrimp or other appetizers, or to accent your favorite chicken, rice or vegetable salad.",Stonewall Kitchen,11.69,,$3.54/100ml,millilitre,3.54,100ml
1272,f46e486a-2b8f-4ba9-af62-2d7853050429,31291,Wet Cat Food,Grocery/Pet Care/Cat/Wet Cat Food,00055800000385,00055800000385,"Fancy Feast - Medleys Wet Cat Food, Chicken Tuscany",100% complete & balanced nutrition. Tuscan-Inspired recipe with delicate cuts of white meat chicken accented with long grain rice & garden greens in a savoury sauce. A deliciousentree prepared with inspired combinations of ingredients.,Fancy Feast,1.19,,$1.40/100g,gram,1.40,100
1273,93013afa-806e-4901-9b89-f1ee5af58f1a,30744,Packaged Deli Salami & Pepperoni,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Salami & Pepperoni,00063100134969,00063100134969,Natural Selections - Mild Genoa Salami,"Maple leaf natural Selection Dry cured sliced Genoa Salami is made with real, simple ingredients, to bring the best flavour to your family. This sliced Genoa salami is great piled on sandwiches as a lunch meat, chopped up in your favourite salad, or served with cheese and crudite on a charcuterie plater.",Natural Selections,6.99,7.99,$4.66/100g,gram,4.66,100
1274,928b786f-6b2b-4cb4-9c84-894239b4af57,30552,Canned Ham,Grocery/Pantry/Canned & Packaged/Meats/Canned Ham,00063100231514,00063100231514,Maple Leaf - Flakes of Ham Less Salt,"Make delicious sandwiches and salads with Flakes of Ham with Less Salt by Maple Leaf. Made with our quality cuts of ham, this convenient canned flaked ham is shelf-stable, so you never have to worry about spoilage. This lower-salt canned meat offers the same delicious flavour as Flakes of Ham by Maple Leaf, but with 26 percent less salt. This versatile shredded ham is a great addition to soups, and can be used as a sandwich filling, in salads, or added to a wide variety of other meals.",Maple Leaf,4.49,,$2.88/100g,gram,2.88,100
1275,93013afa-806e-4901-9b89-f1ee5af58f1a,30744,Packaged Deli Salami & Pepperoni,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Salami & Pepperoni,00064359106417,00064359106417,Freybe - Toe Parmesano,"A delicious trio. Cervelate, Parmesano and Hungarian salami. Perfect for any charcuterie.",Freybe,7.99,,$7.99/100g,gram,7.99,100
1276,817b1fbd-8bc5-4464-bc72-f334c718ae1b,30741,Packaged Deli Ham & Pork,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Ham & Pork,00294375000004,00294375000004,"Save-On-Foods - Black Forest Ham, Prepack",Presliced and Packaged. Average Weight May Vary for Each Package.,Save-On-Foods,8.97,9.87,$2.99/100g,gram,2.99,100
1277,7b24fd69-60e3-47ef-9f27-9e3258286b14,30746,"Packaged Deli Sausages, Hoagies & Wieners","Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Sausages, Hoagies & Wieners",00064359704453,00064359704453,Freybe - Smoked Beer Sticks,"Gluten Free, High in Protein, Lactose Free.",Freybe,15.49,,$3.10/100g,gram,3.10,100
1278,68e65ba4-c384-4bf8-b30b-d19a864842a3,30640,S-Z Spices,"Grocery/Pantry/Herbs, Spices & Seasonings/Spices/S-Z Spices",00840416020922,00840416020922,Cote D'Azur - Whole Savoury,"A classic bean herb, used to flavour meat pies, stews and barbecue meat.",Cote D'Azur,4.99,,$19.96/100g,gram,19.96,100
1279,7b24fd69-60e3-47ef-9f27-9e3258286b14,30746,"Packaged Deli Sausages, Hoagies & Wieners","Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Sausages, Hoagies & Wieners",00629002085084,00629002085084,Sila - Dry Salametti Original,Classic Sausage from the Famous Liguria Region made from Pork and fats.,Sila,13.29,,$4.43/100g,gram,4.43,100
1280,6d8f3d23-56b8-4197-8654-870adb7b64b0,30562,Beef Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Beef Soup,00059491100355,00059491100355,Mr. Noodles - Instant Noodles - Beef,24x 85 Packs,Mr. Noodles,12.39,,$0.52 each,each,0.52 ,
1281,6c081594-fdc9-4764-8bff-56e94a08ea79,30647,International Seasonings,"Grocery/Pantry/Herbs, Spices & Seasonings/Seasonings/International Seasonings",00057383082147,00057383082147,Taipan - Chinese 5 Spice,"A Blend of Cinnamon, Fennel, Anise, Star Anise and Pepper. This Wonderful Spice is Widely used in Oriental Cooking and as a Rub for Many Types of Meats that are Barbecued or Roasted.",Taipan,6.89,,$16.02/100g,gram,16.02,100
1282,4b1fda33-4b1f-4cd4-9165-190656534899,31413,"Asian Sauces, Oils & Spices","Grocery/International Foods/Asian/Asian Sauces, Oils & Spices",00057383082147,00057383082147,Taipan - Chinese 5 Spice,"A Blend of Cinnamon, Fennel, Anise, Star Anise and Pepper. This Wonderful Spice is Widely used in Oriental Cooking and as a Rub for Many Types of Meats that are Barbecued or Roasted.",Taipan,6.89,,$16.02/100g,gram,16.02,100
1283,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00063211194555,00063211194555,Campbell's - Chicken Broth - No Salt Added,No Artificial Colours or Flavours,Campbell's,2.99,,$0.33/100ml,millilitre,0.33,100ml
1284,817b1fbd-8bc5-4464-bc72-f334c718ae1b,30741,Packaged Deli Ham & Pork,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Ham & Pork,00294378000001,00294378000001,"Save-On-Foods - Old Fashioned Ham, Prepack",Presliced and Packaged. Average Weight May Vary for Each Package.,Save-On-Foods,8.97,9.87,$2.99/100g,gram,2.99,100
1285,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00062639329457,00062639329457,Western Family - Chicken Broth No Salt Added,Natural Flavours.Ready to Use. Fat Free.,Western Family,1.69,2.29,$0.18/100ml,millilitre,0.18,100ml
1286,340bca51-4070-40c6-ae6d-f280c86ad78f,30638,A-I Spices,"Grocery/Pantry/Herbs, Spices & Seasonings/Spices/A-I Spices",00840416020717,00840416020717,Cote D'Azur - Whole Celery Seed,"An earthy, savory taste that brings out the flavors of potatoes, meats, and vegetables. Commonly used in sauerkraut, pickling, and cold vegetable salads such as coleslaw.",Cote D'Azur,4.49,,$8.16/100g,gram,8.16,100
1287,402cf8a4-228a-4ece-bcbd-a56abf0530f5,30978,Frozen Single Size Entrees,Grocery/Frozen/Frozen Meals & Sides/Frozen Single Size Entrees,00855722000018,00855722000018,Boosh - Veggie Bolognese Bowl,"This hearty pasta dish is nothing short of molto delizioso and will surely inspire a trip to Italy!It is made with savoury tomato sauce, mushrooms, basil, brown rice pasta, and Beyond Meat's Beyond Beef Crumbles.",Boosh,6.99,,$2.54/100g,gram,2.54,100
1288,93013afa-806e-4901-9b89-f1ee5af58f1a,30744,Packaged Deli Salami & Pepperoni,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Salami & Pepperoni,00064359106516,00064359106516,Freybe - Cervelat Pepper Chorizo Charcuterie,A delicious trio. Perfect for a charcuterie or an addition to a sandwich or pizza.,Freybe,7.99,,$7.99/100g,gram,7.99,100
1289,49ab8973-a4be-442a-a0dd-d47cfd2cd2f1,30739,Packaged Deli Turkey,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Turkey,00063100328795,00063100328795,Natural Selections - Hickory Smoked Turkey,"Pork delicious lunches for the whole family with Maple leaf natural selection Shaved Hickory Smoked turkey breast. Made with natural ingredients, these fresh, thinly shaved turkey slices are smoked for delicious, savory flavor. Made for families, the Maple leaf brand after's premium meat using only natural ingredients with no artificial preservatives, flavours, colours or sweeteners.",Natural Selections,15.49,,$4.13/100g,gram,4.13,100
1290,7b24fd69-60e3-47ef-9f27-9e3258286b14,30746,"Packaged Deli Sausages, Hoagies & Wieners","Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Sausages, Hoagies & Wieners",00062639316839,00062639316839,Western Family - Bavarian Smokies,"Fully Cooked, BBQ Ready Just Heat N' Serve Gluten Free, Soy Free, Naturally Smoked, No MSG Added.",Western Family,10.49,,$1.75/100g,gram,1.75,100
1291,04e45476-9719-4c3f-93ef-97d08eb000aa,31355,Cookware,"Grocery/Cleaning, Paper & Home/Kitchen & Dining/Cookware",00028901015367,00028901015367,Norpro - My Favorite Scissors,"Cut herbs, mince chives, snip ends of beans, trim fat off meats & more! Measures: 10"" x 1.75"" x .5"" / 25.5cm x 4.5cm x 1.25cm.",Norpro,17.39,,,each,,
1292,5b6fdcb7-6dd2-461f-ae42-7d6b1f723157,30567,Canned Ready to Serve Soup,Grocery/Pantry/Canned & Packaged/Soups/Canned Ready to Serve Soup,00063209126360,00063209126360,Tim Hortons - Chicken Noodle Soup,"Diced all white meat chicken, carrots, green peas, red peppers & hearty pasta are essentials when it comes to creating a wholesome chicken noodle soup.",Tim Hortons,4.49,,$0.83/100ml,millilitre,0.83,100ml
1293,4fdf3e94-96c6-42ae-bcc5-64ee80c516de,30563,Chicken Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Chicken Soup,00063209126360,00063209126360,Tim Hortons - Chicken Noodle Soup,"Diced all white meat chicken, carrots, green peas, red peppers & hearty pasta are essentials when it comes to creating a wholesome chicken noodle soup.",Tim Hortons,4.49,,$0.83/100ml,millilitre,0.83,100ml
1294,e6e33da4-41dc-4003-a01b-aac217cb89fd,30558,Canned Shrimp & Crab,Grocery/Pantry/Canned & Packaged/Seafood/Canned Shrimp & Crab,00062639201487,00062639201487,Western Family - Wild Crab Meat - 50% Leg Meat,"A simple & healthy way to include crab in a variety of dishes from dips, to salads, to classic crab cakes. 50% leg meat.",Western Family,7.99,,$4.70/100g,gram,4.70,100
1295,7b24fd69-60e3-47ef-9f27-9e3258286b14,30746,"Packaged Deli Sausages, Hoagies & Wieners","Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Sausages, Hoagies & Wieners",00064946525508,00064946525508,Capital - Smoked Turkey Sausage,In a natural pork casing. Keep refrigerated.,Capital,9.99,,$3.33/100g,gram,3.33,100
1296,1c059198-43c7-4409-9989-a133a88148af,30645,Vegetable Seasonings,"Grocery/Pantry/Herbs, Spices & Seasonings/Seasonings/Vegetable Seasonings",00605021884730,00605021884730,Mrs Dash - Extra Spicy Seasoning Blend,"Dont you just love that first bite when you taste a blend of seasonings & then, without warning, there is a hint of heat? Just enough to linger on your taste buds, your brain telling you to take another bite. Use it on your favorite meats & stews or even to kick up your favorite snack. Hot, spicy, salt-free goodness.",Mrs Dash,5.79,,$8.27/100g,gram,8.27,100
1297,313d8f0e-c8b1-4eff-92f8-e9008a01c200,30680,Skillet Dinners,"Grocery/Pantry/Pasta, Sauces & Grains/Skillet Dinners",00065633314238,00065633314238,Hamburger Helper - Four Cheese Lasagna,Includes Pasta and Sauce Mix. Just Add Ground Beef.,Hamburger Helper,2.99,,$1.55/100g,gram,1.55,100
